ShipmentID,ShipmentDate,PlannedDeliveryDate,ActualDeliveryDate,ClientID,WarehouseID,ServiceID,WeightKG,VolumeCBM,Revenue_RM,Cost_RM,OnTimeDelivery,Status
SHP01059,2024-06-19,2024-06-26,2024-06-26,C006,WH003,SV01,3988.2,9.59,29800.44,20726.71,Yes,Delivered
SHP01060,2024-06-13,2024-06-18,2024-06-18,C006,WH002,SV01,571.9,2.32,36206.23,28009.51,Yes,Delivered
SHP01061,2024-12-09,2024-12-12,2024-12-12,C005,WH004,SV01,4409.7,21.61,30288.96,18919.98,Yes,Delivered
SHP01062,2024-02-23,2024-02-27,2024-02-27,C006,WH004,SV04,3654.4,12.25,11702.38,8983.66,Yes,Delivered
SHP01063,2024-03-23,2024-03-30,2024-03-30,C005,WH001,SV04,1951.2,8.87,40585.15,30573.48,Yes,Delivered
SHP01064,2024-06-17,2024-06-24,2024-06-24,C005,WH003,SV01,4867.9,15.62,21987.36,13428.31,Yes,Delivered
SHP01065,2024-07-29,2024-08-02,2024-08-05,C003,WH003,SV02,4615.8,16.63,12844.15,7458.99,No,Delivered
SHP01066,2024-12-21,2024-12-27,2024-12-29,C008,WH005,SV01,356.5,0.98,12180.94,9216.31,No,Delivered
SHP01067,2024-09-10,2024-09-11,2024-09-11,C001,WH003,SV06,1289.9,6.43,20850.96,12882.26,Yes,Delivered
SHP01068,2024-05-27,2024-06-03,2024-06-03,C007,WH005,SV02,235.2,1.15,18837.48,14629.38,Yes,Delivered
SHP01069,2024-12-05,2024-12-10,2024-12-10,C008,WH001,SV01,3762.2,18.7,9602.79,6664.05,Yes,Delivered
SHP01070,2024-07-24,2024-07-27,2024-07-27,C002,WH004,SV04,2235.6,5.18,38382.13,21202.05,Yes,Delivered
SHP01071,2024-10-08,2024-10-13,2024-10-13,C005,WH003,SV03,1902.9,10.75,13690.23,8648.96,Yes,Delivered
SHP01072,2024-01-19,2024-01-25,2024-01-25,C001,WH004,SV06,3174.9,18.61,6559.87,4710.05,Yes,Delivered
SHP01073,2024-08-20,2024-08-26,2024-08-26,C007,WH001,SV01,195.8,1.01,34568.16,21236.21,Yes,In Transit
SHP01074,2024-02-15,2024-02-18,2024-02-18,C004,WH001,SV04,911.6,3.9,15392.02,9371.85,Yes,Delivered
SHP01075,2024-06-10,2024-06-15,2024-06-15,C006,WH003,SV01,582.9,3.49,24790.47,13723.93,Yes,Delivered
SHP01076,2024-05-09,2024-05-14,2024-05-14,C006,WH003,SV06,2275.1,10.15,12667.46,8882.21,Yes,Delivered
SHP01077,2024-06-14,2024-06-15,2024-06-15,C004,WH005,SV02,709.4,2.95,4728.0,3544.28,Yes,Delivered
SHP01078,2024-02-29,2024-03-02,2024-03-05,C008,WH001,SV01,3205.1,16.59,24515.01,18777.86,No,Delivered
SHP01079,2024-07-25,2024-07-30,2024-07-30,C004,WH001,SV04,2804.5,13.4,17127.71,11717.92,Yes,Delivered
SHP01080,2024-09-20,2024-09-26,2024-09-26,C001,WH004,SV02,1018.8,2.24,21948.35,15719.38,Yes,Processing
SHP01081,2024-01-01,2024-01-04,2024-01-04,C001,WH004,SV01,2481.0,10.65,21165.24,14990.63,Yes,Delivered
SHP01082,2024-12-02,2024-12-09,2024-12-09,C003,WH005,SV03,3410.3,9.76,18435.5,14149.26,Yes,Delivered
SHP01083,2024-10-04,2024-10-11,2024-10-11,C005,WH005,SV01,1166.2,6.7,23896.81,14557.68,Yes,Delivered
SHP01084,2024-08-24,2024-08-27,2024-08-27,C005,WH005,SV01,3723.7,11.54,14466.82,10040.45,Yes,Delivered
SHP01085,2024-07-30,2024-07-31,2024-08-02,C006,WH002,SV02,2198.6,10.46,4038.16,2782.29,No,Delivered
SHP01086,2024-01-28,2024-01-30,2024-01-30,C002,WH003,SV06,2666.2,7.31,21550.92,12874.88,Yes,Delivered
SHP01087,2024-04-06,2024-04-09,2024-04-09,C001,WH003,SV05,3960.5,15.87,14156.24,9225.66,Yes,Delivered
SHP01088,2024-09-22,2024-09-29,2024-09-29,C002,WH003,SV02,475.8,1.04,6187.31,3864.47,Yes,Delivered
SHP01089,2024-07-04,2024-07-05,2024-07-05,C001,WH001,SV05,170.0,0.61,40861.99,24390.57,Yes,Delivered
SHP01090,2024-11-14,2024-11-17,2024-11-17,C002,WH002,SV06,4801.2,13.08,15369.75,10679.73,Yes,Delivered
SHP01091,2024-09-12,2024-09-16,2024-09-16,C001,WH003,SV03,526.2,1.65,24074.13,17992.79,Yes,Delivered
SHP01092,2024-11-16,2024-11-22,2024-11-22,C003,WH004,SV01,214.5,0.43,25959.38,16638.84,Yes,Delivered
SHP01093,2024-08-14,2024-08-19,2024-08-19,C006,WH002,SV06,745.8,2.11,6282.68,4100.03,Yes,Delivered
SHP01094,2024-01-27,2024-02-03,2024-02-04,C005,WH002,SV03,75.9,0.39,14609.85,10487.78,No,Delivered
SHP01095,2024-04-14,2024-04-16,2024-04-16,C001,WH005,SV03,3883.2,17.97,12565.15,8164.81,Yes,Delivered
SHP01096,2024-05-16,2024-05-21,2024-05-21,C008,WH004,SV02,2863.1,8.87,7980.69,4661.66,Yes,Delivered
SHP01097,2024-10-08,2024-10-13,2024-10-13,C008,WH001,SV04,4329.2,16.67,18129.95,11968.88,Yes,Delivered
SHP01098,2024-03-08,2024-03-12,2024-03-12,C004,WH003,SV05,1736.5,8.96,25933.09,17221.41,Yes,Delivered
SHP01099,2024-05-27,2024-05-29,2024-05-29,C002,WH002,SV02,3427.7,15.56,17017.83,11157.91,Yes,Delivered
SHP01100,2024-08-12,2024-08-17,2024-08-17,C001,WH002,SV04,4790.8,11.44,31354.51,23126.7,Yes,Delivered
SHP01101,2024-12-23,2024-12-24,2024-12-24,C001,WH002,SV03,3655.0,10.6,13500.99,7972.41,Yes,Delivered
SHP01102,2024-09-05,2024-09-12,2024-09-12,C006,WH004,SV06,2664.4,12.89,34298.88,23358.27,Yes,Delivered
SHP01103,2024-03-03,2024-03-10,2024-03-10,C006,WH002,SV03,991.2,2.86,35276.28,27055.91,Yes,In Transit
SHP01104,2024-01-15,2024-01-22,2024-01-22,C008,WH004,SV01,1077.0,4.79,38508.83,22777.72,Yes,Delivered
SHP01105,2024-11-18,2024-11-21,2024-11-21,C003,WH005,SV01,4146.5,20.37,11006.98,6767.86,Yes,Delivered
SHP01106,2024-11-07,2024-11-13,2024-11-13,C008,WH004,SV02,2529.2,11.22,28369.43,17626.97,Yes,In Transit
SHP01107,2024-05-02,2024-05-09,2024-05-09,C004,WH005,SV02,1814.6,6.97,8790.34,6624.47,Yes,Delivered
SHP01108,2024-12-29,2025-01-01,2025-01-01,C008,WH001,SV01,4503.8,16.59,38909.97,28716.52,Yes,In Transit
SHP01109,2024-03-22,2024-03-28,2024-03-30,C003,WH002,SV01,4274.4,18.73,33079.79,23423.61,No,Delivered
SHP01110,2024-06-08,2024-06-09,2024-06-10,C001,WH004,SV03,4017.9,16.74,25811.28,15311.38,No,Delivered
SHP01111,2024-10-09,2024-10-12,2024-10-12,C008,WH004,SV04,2222.4,8.67,13967.69,8143.3,Yes,Delivered
SHP01112,2024-01-08,2024-01-12,2024-01-12,C007,WH002,SV01,3146.1,13.31,35343.2,22904.9,Yes,Delivered
SHP01113,2024-10-09,2024-10-10,2024-10-10,C001,WH004,SV01,4376.2,14.76,14837.5,9713.45,Yes,In Transit
SHP01114,2024-07-27,2024-07-31,2024-08-02,C007,WH003,SV03,2867.3,9.4,17558.56,12262.5,No,Delivered
SHP01115,2024-02-17,2024-02-19,2024-02-19,C001,WH001,SV04,679.6,3.6,44867.38,28830.7,Yes,Delivered
SHP01116,2024-04-25,2024-04-28,2024-04-28,C008,WH002,SV03,2610.4,6.81,42724.23,30615.78,Yes,Delivered
SHP01117,2024-02-28,2024-03-03,2024-03-05,C003,WH005,SV04,549.5,2.98,37518.18,21819.71,No,Delivered
SHP01118,2024-08-24,2024-08-31,2024-08-31,C001,WH002,SV01,2518.6,10.06,34827.86,25166.69,Yes,Delivered
SHP01119,2024-03-01,2024-03-04,2024-03-04,C008,WH003,SV04,304.8,1.26,3499.41,1934.16,Yes,In Transit
SHP01120,2024-11-27,2024-11-29,2024-11-29,C007,WH003,SV04,2725.7,7.31,30471.82,17458.46,Yes,Delivered
SHP01121,2024-03-19,2024-03-24,2024-03-24,C006,WH002,SV03,161.6,0.58,44549.53,28436.76,Yes,Delivered
SHP01122,2024-09-12,2024-09-15,2024-09-15,C008,WH001,SV04,4115.6,14.86,42962.53,24716.69,Yes,In Transit
SHP01123,2024-05-29,2024-05-31,2024-05-31,C004,WH004,SV03,1485.0,6.89,39349.58,21764.92,Yes,Delivered
SHP01124,2024-09-17,2024-09-18,2024-09-18,C006,WH001,SV01,4149.3,17.78,12558.3,9305.94,Yes,In Transit
SHP01125,2024-12-27,2024-12-30,2024-12-30,C003,WH004,SV05,1982.6,4.59,33380.11,25534.98,Yes,Delivered
SHP01126,2024-05-19,2024-05-26,2024-05-29,C003,WH002,SV02,1821.6,7.19,11814.75,6857.29,No,In Transit
SHP01127,2024-07-31,2024-08-01,2024-08-01,C002,WH004,SV01,4368.6,25.95,12816.37,9319.13,Yes,Delivered
SHP01128,2024-09-04,2024-09-11,2024-09-11,C004,WH003,SV04,831.4,1.94,27654.15,16912.2,Yes,Delivered
SHP01129,2024-08-29,2024-08-31,2024-09-02,C001,WH003,SV04,1475.9,7.37,26209.84,20073.53,No,Delivered
SHP01130,2024-05-04,2024-05-05,2024-05-05,C002,WH001,SV05,2695.4,11.1,22687.01,15606.77,Yes,Delivered
SHP01131,2024-08-21,2024-08-25,2024-08-25,C007,WH005,SV01,1244.9,4.0,37204.7,27243.22,Yes,Delivered
SHP01132,2024-10-09,2024-10-14,2024-10-14,C006,WH001,SV01,2612.9,13.07,17307.7,9556.64,Yes,Delivered
SHP01133,2024-03-15,2024-03-16,2024-03-16,C001,WH001,SV04,3075.7,11.71,6606.79,4836.71,Yes,Delivered
SHP01134,2024-07-15,2024-07-22,2024-07-22,C006,WH001,SV03,1595.6,6.17,38523.67,25993.66,Yes,Delivered
SHP01135,2024-04-07,2024-04-11,2024-04-11,C005,WH001,SV04,3112.3,8.17,21009.3,15509.04,Yes,Delivered
SHP01136,2024-11-02,2024-11-07,2024-11-07,C008,WH002,SV04,2752.4,11.94,42561.05,31755.89,Yes,Delivered
SHP01137,2024-09-17,2024-09-19,2024-09-19,C008,WH001,SV04,4464.5,20.08,20542.89,11700.04,Yes,Delivered
SHP01138,2024-03-10,2024-03-12,2024-03-12,C002,WH002,SV01,2934.7,12.5,21424.59,12469.6,Yes,Delivered
SHP01139,2024-02-05,2024-02-08,2024-02-08,C001,WH003,SV04,4687.8,17.16,38823.65,28136.45,Yes,Delivered
SHP01140,2024-05-21,2024-05-25,2024-05-25,C005,WH002,SV03,4925.4,24.92,4264.37,3220.66,Yes,Delivered
SHP01141,2024-07-31,2024-08-06,2024-08-06,C004,WH005,SV01,3283.5,16.44,8835.91,6516.99,Yes,Delivered
SHP01142,2024-06-23,2024-06-30,2024-06-30,C006,WH004,SV01,209.8,0.66,39697.51,24640.19,Yes,Delivered
SHP01143,2024-09-16,2024-09-21,2024-09-23,C007,WH001,SV01,2136.0,10.63,15834.02,10452.81,No,Delivered
SHP01144,2024-05-16,2024-05-19,2024-05-19,C002,WH003,SV01,1042.5,6.21,33987.81,20599.2,Yes,Delivered
SHP01145,2024-01-02,2024-01-09,2024-01-09,C001,WH002,SV01,4445.7,15.57,23991.61,16194.6,Yes,Delivered
SHP01146,2024-05-24,2024-05-27,2024-05-27,C004,WH005,SV02,344.0,1.43,30671.62,18756.16,Yes,Delivered
SHP01147,2024-06-01,2024-06-03,2024-06-03,C005,WH003,SV02,1061.0,3.73,17895.82,12080.23,Yes,Delivered
SHP01148,2024-10-27,2024-11-03,2024-11-03,C006,WH003,SV04,4093.0,23.72,12470.61,6919.66,Yes,Delivered
SHP01149,2024-10-23,2024-10-30,2024-10-30,C006,WH002,SV03,1681.6,4.19,20880.21,11697.95,Yes,Processing
SHP01150,2024-12-03,2024-12-04,2024-12-04,C001,WH004,SV02,3798.9,13.61,34610.3,23371.22,Yes,Delivered
SHP01151,2024-09-07,2024-09-14,2024-09-14,C008,WH002,SV01,4566.0,12.99,35039.35,20098.23,Yes,Delivered
SHP01152,2024-03-17,2024-03-22,2024-03-22,C002,WH004,SV06,358.5,0.88,32001.78,24125.66,Yes,Delivered
SHP01153,2024-08-16,2024-08-22,2024-08-22,C008,WH001,SV01,2493.1,7.87,15584.76,10060.2,Yes,Delivered
SHP01154,2024-10-02,2024-10-04,2024-10-04,C005,WH001,SV06,4038.0,22.05,27652.11,15216.36,Yes,In Transit
SHP01155,2024-09-04,2024-09-06,2024-09-06,C005,WH001,SV01,2841.1,14.4,26838.25,16145.67,Yes,Delivered
SHP01156,2024-06-25,2024-07-01,2024-07-01,C006,WH005,SV01,3069.5,18.23,4352.78,2620.96,Yes,Delivered
SHP01157,2024-06-19,2024-06-20,2024-06-20,C007,WH004,SV02,4183.3,24.75,8843.66,5647.9,Yes,Delivered
SHP01158,2024-10-09,2024-10-13,2024-10-16,C002,WH001,SV01,4047.1,17.0,44044.22,27803.41,No,In Transit
SHP01159,2024-10-05,2024-10-09,2024-10-09,C007,WH001,SV01,1761.9,6.0,44758.81,27570.29,Yes,Delivered
SHP01160,2024-07-12,2024-07-18,2024-07-18,C008,WH001,SV01,400.3,1.15,26864.02,20470.09,Yes,Delivered
SHP01161,2024-08-21,2024-08-28,2024-08-28,C005,WH001,SV01,2110.4,11.82,36564.12,25866.04,Yes,Delivered
SHP01162,2024-06-13,2024-06-18,2024-06-18,C003,WH003,SV02,3709.5,11.56,41377.59,29293.52,Yes,Delivered
SHP01163,2024-04-06,2024-04-07,2024-04-09,C002,WH003,SV04,4650.3,23.63,27102.91,19362.75,No,Delivered
SHP01164,2024-12-23,2024-12-24,2024-12-24,C005,WH005,SV03,4443.2,20.09,19417.21,14706.04,Yes,Delivered
SHP01165,2024-05-02,2024-05-05,2024-05-06,C005,WH005,SV02,2419.9,11.27,19015.38,12609.45,No,Delivered
SHP01166,2024-10-19,2024-10-20,2024-10-20,C006,WH004,SV04,690.8,3.28,42845.09,33328.2,Yes,Delivered
SHP01167,2024-07-15,2024-07-21,2024-07-22,C001,WH003,SV01,3630.5,16.46,5675.79,3414.78,No,Delivered
SHP01168,2024-04-29,2024-05-06,2024-05-06,C006,WH001,SV01,565.1,2.57,19230.22,14807.03,Yes,Delivered
SHP01169,2024-07-29,2024-08-03,2024-08-03,C005,WH001,SV04,2508.2,10.06,22940.66,14104.31,Yes,Delivered
SHP01170,2024-01-23,2024-01-30,2024-01-30,C001,WH004,SV01,1165.0,4.81,16811.34,9541.22,Yes,Delivered
SHP01171,2024-06-11,2024-06-12,2024-06-12,C003,WH001,SV01,1783.8,5.17,43401.4,27202.12,Yes,Delivered
SHP01172,2024-08-30,2024-09-02,2024-09-02,C006,WH003,SV02,2414.1,8.73,29838.14,18884.96,Yes,Delivered
SHP01173,2024-12-27,2024-12-31,2024-12-31,C003,WH005,SV03,3918.6,19.7,15795.11,12046.64,Yes,Delivered
SHP01174,2024-07-14,2024-07-15,2024-07-15,C005,WH004,SV01,4388.4,13.8,10199.79,5808.83,Yes,Delivered
SHP01175,2024-07-16,2024-07-17,2024-07-17,C006,WH004,SV05,1177.4,6.71,31345.19,17552.36,Yes,Delivered
SHP01176,2024-12-05,2024-12-10,2024-12-10,C003,WH002,SV01,4659.7,12.25,10460.72,6116.94,Yes,Delivered
SHP01177,2024-11-29,2024-12-06,2024-12-06,C002,WH005,SV02,180.5,0.99,37711.94,24459.38,Yes,Delivered
SHP01178,2024-03-18,2024-03-24,2024-03-24,C002,WH005,SV01,3920.0,14.11,28341.28,17770.38,Yes,Delivered
SHP01179,2024-09-10,2024-09-16,2024-09-16,C005,WH003,SV06,1021.1,2.06,4127.22,2442.13,Yes,Processing
SHP01180,2024-01-19,2024-01-22,2024-01-22,C002,WH001,SV04,3060.3,16.28,11357.95,7357.75,Yes,Delivered
SHP01181,2024-03-05,2024-03-06,2024-03-06,C002,WH002,SV02,1928.0,9.74,41276.5,31180.97,Yes,Delivered
SHP01182,2024-09-14,2024-09-19,2024-09-19,C007,WH003,SV06,3433.8,15.88,19207.55,13599.85,Yes,Delivered
SHP01183,2024-10-29,2024-11-05,2024-11-08,C001,WH003,SV01,139.6,0.66,11647.48,8079.79,No,Delivered
SHP01184,2024-06-18,2024-06-21,2024-06-21,C004,WH003,SV06,2436.8,5.83,15226.43,9379.65,Yes,Delivered
SHP01185,2024-02-21,2024-02-27,2024-02-27,C001,WH001,SV01,1966.3,8.5,25024.62,18802.06,Yes,In Transit
SHP01186,2024-08-13,2024-08-15,2024-08-15,C003,WH005,SV04,1917.3,7.04,22095.87,13530.44,Yes,Delivered
SHP01187,2024-02-21,2024-02-24,2024-02-24,C003,WH005,SV01,669.9,2.46,18483.4,12288.28,Yes,Delivered
SHP01188,2024-09-26,2024-09-28,2024-09-28,C005,WH004,SV04,3521.6,9.7,3463.98,2199.27,Yes,Delivered
SHP01189,2024-08-21,2024-08-23,2024-08-23,C003,WH003,SV01,2770.2,5.86,16724.43,10219.33,Yes,In Transit
SHP01190,2024-01-08,2024-01-11,2024-01-11,C002,WH003,SV02,622.1,1.8,41212.12,31263.78,Yes,Delivered
SHP01191,2024-03-14,2024-03-17,2024-03-17,C003,WH002,SV06,634.1,2.81,19426.42,14253.11,Yes,Delivered
SHP01192,2024-07-28,2024-08-02,2024-08-02,C001,WH004,SV06,3097.5,12.43,44563.0,32595.02,Yes,In Transit
SHP01193,2024-12-01,2024-12-04,2024-12-04,C004,WH003,SV01,4522.6,10.5,8423.78,6302.62,Yes,Delivered
SHP01194,2024-03-20,2024-03-27,2024-03-27,C003,WH002,SV04,1791.4,7.67,20573.35,15943.35,Yes,Delivered
SHP01195,2024-02-08,2024-02-12,2024-02-12,C005,WH002,SV04,1748.5,6.36,34212.0,24936.8,Yes,Delivered
SHP01196,2024-08-28,2024-09-03,2024-09-03,C007,WH002,SV03,4594.4,9.61,19337.7,11287.72,Yes,Delivered
SHP01197,2024-05-15,2024-05-16,2024-05-16,C001,WH002,SV01,1228.9,5.46,40950.68,23914.76,Yes,Delivered
SHP01198,2024-06-22,2024-06-25,2024-06-25,C003,WH003,SV03,505.4,1.35,11672.15,7618.88,Yes,Delivered
SHP01199,2024-11-15,2024-11-17,2024-11-17,C005,WH005,SV01,99.7,0.45,39558.86,29007.55,Yes,Delivered
SHP01200,2024-12-20,2024-12-22,2024-12-22,C001,WH003,SV02,2094.7,9.92,16009.8,12400.52,Yes,Delivered
